bill_id,site_id,entity_id,site_name,site_type,country_code,grid_region,meter_type,scope_category,billing_period_start,billing_period_end,quantity,unit,unit_price_eur,cost_eur,floor_area_m2,fleet_size,emission_factor_key,emission_factor_country_code,invoice_status,data_source,reporting_year
BILL-00006543,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2022-01-01,2022-03-31,1866.28,litres,1.75,3265.99,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00006544,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2022-04-01,2022-06-30,170114.33,kWh,0.26,44229.73,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00006545,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2022-04-01,2022-06-30,87311.82,kWh,0.145,12660.21,5007,11,scope1_natural_gas_combustion,IT,corrected,synthetic_utility_invoice,2022
BILL-00006546,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2022-04-01,2022-06-30,2374.83,litres,1.75,4155.95,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00006547,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2022-07-01,2022-09-30,201914.89,kWh,0.26,52497.87,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00006548,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2022-07-01,2022-09-30,15251.99,kWh,0.145,2211.54,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00006549,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2022-07-01,2022-09-30,2139.89,litres,1.75,3744.81,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00006550,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2022-10-01,2022-12-31,254257.73,kWh,0.26,66107.01,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00006551,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2022-10-01,2022-12-31,87255.95,kWh,0.145,12652.11,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00006552,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2022-10-01,2022-12-31,2520.01,litres,1.75,4410.02,5007,11,scope1_diesel_combustion,IT,estimated,synthetic_utility_invoice,2022
BILL-00006553,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2023-01-01,2023-03-31,229802.81,kWh,0.235,54003.66,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00006554,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2023-01-01,2023-03-31,168107.96,kWh,0.12,20172.96,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006555,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2023-01-01,2023-03-31,2131.8,litres,1.65,3517.46,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006556,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2023-04-01,2023-06-30,175234.32,kWh,0.235,41180.07,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00006557,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2023-04-01,2023-06-30,85813.28,kWh,0.12,10297.59,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006558,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2023-04-01,2023-06-30,1808.19,litres,1.65,2983.51,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006559,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2023-07-01,2023-09-30,197587.73,kWh,0.235,46433.12,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00006560,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2023-07-01,2023-09-30,14249.53,kWh,0.12,1709.94,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006561,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2023-07-01,2023-09-30,2073.46,litres,1.65,3421.2,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006562,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2023-10-01,2023-12-31,272095.22,kWh,0.235,63942.38,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00006563,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2023-10-01,2023-12-31,81951.74,kWh,0.12,9834.21,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006564,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2023-10-01,2023-12-31,2033.96,litres,1.65,3356.03,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00006565,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2024-01-01,2024-03-31,256728.9,kWh,0.22,56480.36,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2024
BILL-00006566,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2024-01-01,2024-03-31,191282.17,kWh,0.105,20084.63,5007,11,scope1_natural_gas_combustion,IT,estimated,synthetic_utility_invoice,2024
BILL-00006567,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2024-01-01,2024-03-31,1424.9,litres,1.58,2251.33,5007,11,scope1_diesel_combustion,IT,estimated,synthetic_utility_invoice,2024
BILL-00006568,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2024-04-01,2024-06-30,172920.51,kWh,0.22,38042.51,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2024
BILL-00006569,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2024-04-01,2024-06-30,80553.2,kWh,0.105,8458.09,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00006570,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2024-04-01,2024-06-30,1980.37,litres,1.58,3128.98,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00006571,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2024-07-01,2024-09-30,181392.69,kWh,0.22,39906.39,5007,11,scope2_location_electricity_grid,IT,estimated,synthetic_utility_invoice,2024
BILL-00006572,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2024-07-01,2024-09-30,15420.26,kWh,0.105,1619.13,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00006573,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2024-07-01,2024-09-30,1990.81,litres,1.58,3145.48,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00006574,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,electricity,scope2_location,2024-10-01,2024-12-31,241300.88,kWh,0.22,53086.19,5007,11,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2024
BILL-00006575,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,natural_gas,scope1,2024-10-01,2024-12-31,64293.98,kWh,0.105,6750.87,5007,11,scope1_natural_gas_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00006576,SITE-00108,ENT-IT-007,OFFICE-IT-108,office,IT,IT,diesel_fleet,scope1,2024-10-01,2024-12-31,1692.93,litres,1.58,2674.84,5007,11,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00006577,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2019-01-01,2019-03-31,60089.97,kWh,0.145,8713.05,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00006578,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2019-01-01,2019-03-31,360.07,litres,1.25,450.09,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00006579,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2019-04-01,2019-06-30,48172.54,kWh,0.145,6985.02,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00006580,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2019-04-01,2019-06-30,351.46,litres,1.25,439.33,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00006581,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2019-07-01,2019-09-30,54929.56,kWh,0.145,7964.79,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00006582,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2019-07-01,2019-09-30,437.54,litres,1.25,546.92,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00006583,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2019-10-01,2019-12-31,66472.68,kWh,0.145,9638.54,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00006584,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2019-10-01,2019-12-31,367.28,litres,1.25,459.1,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00006585,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2020-01-01,2020-03-31,62511.63,kWh,0.15,9376.75,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00006586,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2020-01-01,2020-03-31,351.62,litres,1.1,386.78,1311,2,scope1_diesel_combustion,GB,estimated,synthetic_utility_invoice,2020
BILL-00006587,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2020-04-01,2020-06-30,48140.24,kWh,0.15,7221.04,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00006588,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2020-04-01,2020-06-30,327.27,litres,1.1,360.0,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2020
BILL-00006589,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2020-07-01,2020-09-30,51347.86,kWh,0.15,7702.18,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00006590,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2020-07-01,2020-09-30,407.54,litres,1.1,448.29,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2020
BILL-00006591,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2020-10-01,2020-12-31,59499.75,kWh,0.15,8924.96,1311,2,scope2_location_electricity_grid,GB,estimated,synthetic_utility_invoice,2020
BILL-00006592,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2020-10-01,2020-12-31,377.84,litres,1.1,415.62,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2020
BILL-00006593,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2021-01-01,2021-03-31,59224.49,kWh,0.165,9772.04,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00006594,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2021-01-01,2021-03-31,389.74,litres,1.3,506.66,1311,2,scope1_diesel_combustion,GB,corrected,synthetic_utility_invoice,2021
BILL-00006595,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2021-04-01,2021-06-30,52183.04,kWh,0.165,8610.2,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00006596,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2021-04-01,2021-06-30,395.82,litres,1.3,514.57,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00006597,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2021-07-01,2021-09-30,56146.82,kWh,0.165,9264.23,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00006598,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2021-07-01,2021-09-30,397.86,litres,1.3,517.22,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00006599,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2021-10-01,2021-12-31,63313.99,kWh,0.165,10446.81,1311,2,scope2_location_electricity_grid,GB,estimated,synthetic_utility_invoice,2021
BILL-00006600,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2021-10-01,2021-12-31,355.09,litres,1.3,461.62,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00006601,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2022-01-01,2022-03-31,58783.32,kWh,0.26,15283.66,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00006602,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2022-01-01,2022-03-31,367.27,litres,1.75,642.72,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00006603,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2022-04-01,2022-06-30,47010.65,kWh,0.26,12222.77,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00006604,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2022-04-01,2022-06-30,375.92,litres,1.75,657.86,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00006605,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2022-07-01,2022-09-30,52663.95,kWh,0.26,13692.63,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00006606,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2022-07-01,2022-09-30,425.32,litres,1.75,744.32,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00006607,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2022-10-01,2022-12-31,60370.42,kWh,0.26,15696.31,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00006608,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2022-10-01,2022-12-31,458.4,litres,1.75,802.2,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00006609,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2023-01-01,2023-03-31,56997.84,kWh,0.235,13394.49,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00006610,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2023-01-01,2023-03-31,346.18,litres,1.65,571.19,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00006611,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2023-04-01,2023-06-30,47794.4,kWh,0.235,11231.68,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00006612,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2023-04-01,2023-06-30,450.95,litres,1.65,744.06,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00006613,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2023-07-01,2023-09-30,56141.04,kWh,0.235,13193.15,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00006614,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2023-07-01,2023-09-30,399.7,litres,1.65,659.51,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00006615,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2023-10-01,2023-12-31,63893.27,kWh,0.235,15014.92,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00006616,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2023-10-01,2023-12-31,403.48,litres,1.65,665.74,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00006617,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2024-01-01,2024-03-31,60914.39,kWh,0.22,13401.17,1311,2,scope2_location_electricity_grid,GB,estimated,synthetic_utility_invoice,2024
BILL-00006618,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2024-01-01,2024-03-31,389.31,litres,1.58,615.12,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00006619,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2024-04-01,2024-06-30,42320.26,kWh,0.22,9310.46,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00006620,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2024-04-01,2024-06-30,418.95,litres,1.58,661.94,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00006621,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2024-07-01,2024-09-30,51298.8,kWh,0.22,11285.74,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00006622,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2024-07-01,2024-09-30,390.77,litres,1.58,617.42,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00006623,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,electricity,scope2_location,2024-10-01,2024-12-31,57205.36,kWh,0.22,12585.18,1311,2,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00006624,SITE-00109,ENT-UK-005,BRANCH-GB-109,branch,GB,GB,diesel_fleet,scope1,2024-10-01,2024-12-31,338.92,litres,1.58,535.5,1311,2,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00006625,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2019-01-01,2019-03-31,189481.18,kWh,0.145,27474.77,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2019
BILL-00006626,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2019-04-01,2019-06-30,153643.59,kWh,0.145,22278.32,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2019
BILL-00006627,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2019-07-01,2019-09-30,151883.96,kWh,0.145,22023.17,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2019
BILL-00006628,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2019-10-01,2019-12-31,186650.17,kWh,0.145,27064.27,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2019
BILL-00006629,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2020-01-01,2020-03-31,174282.65,kWh,0.15,26142.4,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2020
BILL-00006630,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2020-04-01,2020-06-30,150661.36,kWh,0.15,22599.2,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2020
BILL-00006631,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2020-07-01,2020-09-30,166750.61,kWh,0.15,25012.59,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2020
BILL-00006632,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2020-10-01,2020-12-31,194673.51,kWh,0.15,29201.03,4261,0,scope2_location_electricity_grid,BE,estimated,synthetic_utility_invoice,2020
BILL-00006633,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2021-01-01,2021-03-31,180637.39,kWh,0.165,29805.17,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2021
BILL-00006634,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2021-04-01,2021-06-30,137420.66,kWh,0.165,22674.41,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2021
BILL-00006635,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2021-07-01,2021-09-30,140928.68,kWh,0.165,23253.23,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2021
BILL-00006636,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2021-10-01,2021-12-31,184657.23,kWh,0.165,30468.44,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2021
BILL-00006637,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2022-01-01,2022-03-31,186463.49,kWh,0.26,48480.51,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2022
BILL-00006638,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2022-04-01,2022-06-30,144816.63,kWh,0.26,37652.32,4261,0,scope2_location_electricity_grid,BE,corrected,synthetic_utility_invoice,2022
BILL-00006639,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2022-07-01,2022-09-30,141645.07,kWh,0.26,36827.72,4261,0,scope2_location_electricity_grid,BE,corrected,synthetic_utility_invoice,2022
BILL-00006640,SITE-00110,ENT-BE-008,OFFICE-BE-110,office,BE,BE,electricity,scope2_location,2022-10-01,2022-12-31,172408.03,kWh,0.26,44826.09,4261,0,scope2_location_electricity_grid,BE,submitted,synthetic_utility_invoice,2022
